Data,SKU,ContagemDeEventos,TotalDeUsuarios
"2024-10-06","com.psafe.msuite.ultra_trial_12mo_2.99",2,1
"2024-10-07","com.psafe.msuite.ultra_12mo_59.90",1182,734
"2024-10-07","com.psafe.msuite.ads_free_12mo_13.90",474,348
"2024-10-07","com.psafe.msuite.pro_lto_12mo_39.90",111,90
"2024-10-07","com.psafe.msuite.ultra_1mo_16.90",41,29
"2024-10-07","com.psafe.msuite.pro_3day_trial_12mo49.9",33,26
"2024-10-07","com.psafe.msuite.ads_free_12mo",31,6
"2024-10-07","com.psafe.msuite.adsfree_lto_12mo",26,25
"2024-10-07","com.psafe.msuite.pro_1mo_3.90",7,7
"2024-10-07","com.psafe.msuite.ultra_12mo",7,5
"2024-10-07","com.psafe.msuite.pro_12mo_49.90",4,3
"2024-10-08","com.psafe.msuite.ultra_12mo_59.90",1229,760
"2024-10-08","com.psafe.msuite.ads_free_12mo_13.90",449,355
"2024-10-08","com.psafe.msuite.pro_lto_12mo_39.90",125,80
"2024-10-08","com.psafe.msuite.pro_3day_trial_12mo49.9",51,40
"2024-10-08","com.psafe.msuite.adsfree_lto_12mo",49,34
"2024-10-08","com.psafe.msuite.ultra_1mo_16.90",41,30
"2024-10-08","com.psafe.msuite.pro_1mo_3.90",22,12
"2024-10-08","com.psafe.msuite.pro_12mo_49.90",6,5
"2024-10-08","com.psafe.msuite.ultra_12mo",3,2
"2024-10-08","com.psafe.msuite.ads_free_12mo",2,2
"2024-10-09","com.psafe.msuite.ultra_12mo_59.90",1233,735
"2024-10-09","com.psafe.msuite.ads_free_12mo_13.90",540,372
"2024-10-09","com.psafe.msuite.pro_lto_12mo_39.90",143,79
"2024-10-09","com.psafe.msuite.pro_3day_trial_12mo49.9",77,50
"2024-10-09","com.psafe.msuite.adsfree_lto_12mo",39,34
"2024-10-09","com.psafe.msuite.ultra_1mo_16.90",36,35
"2024-10-09","com.psafe.msuite.ultra_12mo",15,7
"2024-10-09","com.psafe.msuite.pro_1mo_3.90",8,7
"2024-10-09","com.psafe.msuite.ads_free_12mo",4,4
"2024-10-09","(not set)",3,2
"2024-10-09","com.psafe.msuite.pro_12mo_49.90",3,3
"2024-10-10","com.psafe.msuite.ultra_12mo_59.90",1266,769
"2024-10-10","com.psafe.msuite.ads_free_12mo_13.90",460,354
"2024-10-10","com.psafe.msuite.pro_lto_12mo_39.90",109,77
"2024-10-10","com.psafe.msuite.adsfree_lto_12mo",38,25
"2024-10-10","com.psafe.msuite.pro_3day_trial_12mo49.9",37,29
"2024-10-10","com.psafe.msuite.ultra_1mo_16.90",31,22
"2024-10-10","com.psafe.msuite.ultra_12mo",16,6
"2024-10-10","com.psafe.msuite.pro_12mo_49.90",9,6
"2024-10-10","com.psafe.msuite.ads_free_12mo",7,5
"2024-10-10","com.psafe.msuite.pro_1mo_3.90",2,2
"2024-10-10","com.psafe.msuite.ultra_1mo",1,1
"2024-10-11","com.psafe.msuite.ultra_12mo_59.90",1275,753
"2024-10-11","com.psafe.msuite.ads_free_12mo_13.90",417,334
"2024-10-11","com.psafe.msuite.pro_lto_12mo_39.90",173,82
"2024-10-11","com.psafe.msuite.pro_3day_trial_12mo49.9",42,28
"2024-10-11","com.psafe.msuite.adsfree_lto_12mo",33,28
"2024-10-11","com.psafe.msuite.ultra_1mo_16.90",29,21
"2024-10-11","com.psafe.msuite.ultra_12mo",7,4
"2024-10-11","com.psafe.msuite.pro_1mo_3.90",6,5
"2024-10-11","com.psafe.msuite.ads_free_12mo",5,3
"2024-10-11","com.psafe.msuite.pro_12mo_49.90",4,3
"2024-10-11","(not set)",1,1
"2024-10-11","com.psafe.msuite.ultra_12mo_99.99",1,1
"2024-10-12","com.psafe.msuite.ultra_12mo_59.90",1223,765
"2024-10-12","com.psafe.msuite.ads_free_12mo_13.90",413,330
"2024-10-12","com.psafe.msuite.pro_lto_12mo_39.90",96,70
"2024-10-12","com.psafe.msuite.pro_3day_trial_12mo49.9",50,32
"2024-10-12","com.psafe.msuite.ultra_1mo_16.90",28,24
"2024-10-12","com.psafe.msuite.adsfree_lto_12mo",25,22
"2024-10-12","com.psafe.msuite.pro_1mo_3.90",23,10
"2024-10-12","com.psafe.msuite.ultra_12mo",21,6
"2024-10-12","com.psafe.msuite.ads_free_12mo",4,4
"2024-10-12","com.psafe.msuite.pro_12mo_49.90",1,1
"2024-10-13","com.psafe.msuite.ultra_12mo_59.90",1239,786
"2024-10-13","com.psafe.msuite.ads_free_12mo_13.90",447,340
"2024-10-13","com.psafe.msuite.pro_lto_12mo_39.90",69,47
"2024-10-13","com.psafe.msuite.pro_3day_trial_12mo49.9",66,37
"2024-10-13","com.psafe.msuite.adsfree_lto_12mo",42,35
"2024-10-13","com.psafe.msuite.ultra_1mo_16.90",28,26
"2024-10-13","com.psafe.msuite.pro_1mo_3.90",6,4
"2024-10-13","com.psafe.msuite.ultra_12mo",4,4
"2024-10-13","(not set)",1,1
"2024-10-13","com.psafe.msuite.pro_12mo_49.90",1,1
"2024-10-13","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2024-10-14","com.psafe.msuite.ultra_12mo_59.90",1216,760
"2024-10-14","com.psafe.msuite.ads_free_12mo_13.90",478,362
"2024-10-14","com.psafe.msuite.pro_lto_12mo_39.90",164,74
"2024-10-14","com.psafe.msuite.ultra_1mo_16.90",49,30
"2024-10-14","com.psafe.msuite.pro_3day_trial_12mo49.9",39,29
"2024-10-14","com.psafe.msuite.adsfree_lto_12mo",19,18
"2024-10-14","com.psafe.msuite.pro_12mo_49.90",12,7
"2024-10-14","com.psafe.msuite.pro_1mo_3.90",8,4
"2024-10-14","com.psafe.msuite.ads_free_12mo",6,6
"2024-10-14","com.psafe.msuite.ultra_12mo",6,4
"2024-10-15","com.psafe.msuite.ultra_12mo_59.90",1333,783
"2024-10-15","com.psafe.msuite.ads_free_12mo_13.90",485,365
"2024-10-15","com.psafe.msuite.pro_lto_12mo_39.90",105,77
"2024-10-15","com.psafe.msuite.pro_3day_trial_12mo49.9",62,40
"2024-10-15","com.psafe.msuite.adsfree_lto_12mo",44,36
"2024-10-15","com.psafe.msuite.ultra_1mo_16.90",39,32
"2024-10-15","com.psafe.msuite.pro_12mo_49.90",5,3
"2024-10-15","com.psafe.msuite.pro_1mo_3.90",5,4
"2024-10-15","com.psafe.msuite.ultra_12mo",4,3
"2024-10-15","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-15","com.psafe.msuite.pro_trial_12mo",1,1
"2024-10-16","com.psafe.msuite.ultra_12mo_59.90",1361,836
"2024-10-16","com.psafe.msuite.ads_free_12mo_13.90",462,364
"2024-10-16","com.psafe.msuite.pro_lto_12mo_39.90",75,59
"2024-10-16","com.psafe.msuite.pro_3day_trial_12mo49.9",47,32
"2024-10-16","com.psafe.msuite.ultra_1mo_16.90",38,34
"2024-10-16","com.psafe.msuite.adsfree_lto_12mo",27,21
"2024-10-16","com.psafe.msuite.pro_12mo_49.90",10,6
"2024-10-16","com.psafe.msuite.pro_1mo_3.90",6,5
"2024-10-16","(not set)",5,1
"2024-10-16","com.psafe.msuite.pro_lto_12mo",3,1
"2024-10-16","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-16","com.psafe.msuite.ultra_12mo",1,1
"2024-10-17","com.psafe.msuite.ultra_12mo_59.90",1230,761
"2024-10-17","com.psafe.msuite.ads_free_12mo_13.90",501,390
"2024-10-17","com.psafe.msuite.pro_lto_12mo_39.90",93,69
"2024-10-17","com.psafe.msuite.pro_3day_trial_12mo49.9",38,26
"2024-10-17","com.psafe.msuite.adsfree_lto_12mo",32,28
"2024-10-17","com.psafe.msuite.ultra_1mo_16.90",18,15
"2024-10-17","com.psafe.msuite.pro_12mo_49.90",10,5
"2024-10-17","com.psafe.msuite.ads_free_12mo",8,3
"2024-10-17","com.psafe.msuite.pro_1mo_3.90",6,6
"2024-10-17","com.psafe.msuite.ultra_12mo",6,2
"2024-10-17","(not set)",4,2
"2024-10-18","com.psafe.msuite.ultra_12mo_59.90",1258,776
"2024-10-18","com.psafe.msuite.ads_free_12mo_13.90",414,318
"2024-10-18","com.psafe.msuite.pro_lto_12mo_39.90",58,54
"2024-10-18","com.psafe.msuite.adsfree_lto_12mo",30,23
"2024-10-18","com.psafe.msuite.pro_3day_trial_12mo49.9",29,24
"2024-10-18","com.psafe.msuite.ultra_1mo_16.90",27,24
"2024-10-18","com.psafe.msuite.pro_1mo_3.90",7,6
"2024-10-18","com.psafe.msuite.ultra_12mo",7,3
"2024-10-18","com.psafe.msuite.ads_free_12mo",5,5
"2024-10-18","com.psafe.msuite.pro_12mo_49.90",2,2
"2024-10-18","(not set)",1,1
"2024-10-19","com.psafe.msuite.ultra_12mo_59.90",1320,787
"2024-10-19","com.psafe.msuite.ads_free_12mo_13.90",441,307
"2024-10-19","com.psafe.msuite.pro_lto_12mo_39.90",83,56
"2024-10-19","com.psafe.msuite.pro_3day_trial_12mo49.9",71,25
"2024-10-19","com.psafe.msuite.ultra_1mo_16.90",40,25
"2024-10-19","com.psafe.msuite.adsfree_lto_12mo",35,28
"2024-10-19","com.psafe.msuite.pro_1mo_3.90",25,10
"2024-10-19","com.psafe.msuite.ultra_12mo",14,9
"2024-10-19","com.psafe.msuite.pro_12mo_49.90",8,6
"2024-10-19","com.psafe.msuite.ads_free_12mo",5,3
"2024-10-19","(not set)",2,2
"2024-10-19","com.psafe.msuite.ultra_1mo",1,1
"2024-10-20","com.psafe.msuite.ultra_12mo_59.90",1301,808
"2024-10-20","com.psafe.msuite.ads_free_12mo_13.90",403,340
"2024-10-20","com.psafe.msuite.ultra_1mo_16.90",70,37
"2024-10-20","com.psafe.msuite.pro_lto_12mo_39.90",59,51
"2024-10-20","com.psafe.msuite.pro_3day_trial_12mo49.9",46,35
"2024-10-20","com.psafe.msuite.pro_1mo_3.90",42,10
"2024-10-20","com.psafe.msuite.adsfree_lto_12mo",28,23
"2024-10-20","com.psafe.msuite.ultra_12mo",6,4
"2024-10-20","com.psafe.msuite.pro_12mo_49.90",5,4
"2024-10-20","(not set)",2,2
"2024-10-20","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-21","com.psafe.msuite.ultra_12mo_59.90",1299,790
"2024-10-21","com.psafe.msuite.ads_free_12mo_13.90",443,359
"2024-10-21","com.psafe.msuite.pro_lto_12mo_39.90",56,43
"2024-10-21","com.psafe.msuite.pro_3day_trial_12mo49.9",55,38
"2024-10-21","com.psafe.msuite.ultra_1mo_16.90",51,37
"2024-10-21","com.psafe.msuite.adsfree_lto_12mo",27,21
"2024-10-21","com.psafe.msuite.pro_1mo_3.90",19,9
"2024-10-21","com.psafe.msuite.pro_12mo_49.90",9,6
"2024-10-21","com.psafe.msuite.ultra_12mo",4,4
"2024-10-21","com.psafe.msuite.ads_free_12mo",2,2
"2024-10-22","com.psafe.msuite.ultra_12mo_59.90",1231,772
"2024-10-22","com.psafe.msuite.ads_free_12mo_13.90",506,383
"2024-10-22","com.psafe.msuite.pro_lto_12mo_39.90",100,50
"2024-10-22","com.psafe.msuite.pro_3day_trial_12mo49.9",57,36
"2024-10-22","com.psafe.msuite.ultra_1mo_16.90",52,24
"2024-10-22","com.psafe.msuite.adsfree_lto_12mo",25,22
"2024-10-22","com.psafe.msuite.pro_12mo_49.90",13,4
"2024-10-22","com.psafe.msuite.pro_1mo_3.90",10,7
"2024-10-22","com.psafe.msuite.ultra_12mo",7,4
"2024-10-22","com.psafe.msuite.ads_free_12mo",2,2
"2024-10-22","(not set)",1,1
"2024-10-22","com.psafe.msuite.pro_lto_12mo",1,1
"2024-10-23","com.psafe.msuite.ultra_12mo_59.90",1208,736
"2024-10-23","com.psafe.msuite.ads_free_12mo_13.90",444,353
"2024-10-23","com.psafe.msuite.pro_lto_12mo_39.90",168,50
"2024-10-23","com.psafe.msuite.adsfree_lto_12mo",47,36
"2024-10-23","com.psafe.msuite.ultra_1mo_16.90",43,31
"2024-10-23","com.psafe.msuite.pro_3day_trial_12mo49.9",31,27
"2024-10-23","com.psafe.msuite.pro_1mo_3.90",25,5
"2024-10-23","com.psafe.msuite.ads_free_12mo",7,5
"2024-10-23","com.psafe.msuite.ultra_12mo",4,3
"2024-10-23","com.psafe.msuite.pro_12mo_49.90",2,2
"2024-10-23","(not set)",1,1
"2024-10-24","com.psafe.msuite.ultra_12mo_59.90",1232,780
"2024-10-24","com.psafe.msuite.ads_free_12mo_13.90",503,378
"2024-10-24","com.psafe.msuite.pro_lto_12mo_39.90",73,49
"2024-10-24","com.psafe.msuite.ultra_1mo_16.90",63,40
"2024-10-24","com.psafe.msuite.pro_3day_trial_12mo49.9",47,29
"2024-10-24","com.psafe.msuite.adsfree_lto_12mo",33,26
"2024-10-24","com.psafe.msuite.pro_1mo_3.90",16,11
"2024-10-24","com.psafe.msuite.ultra_12mo",11,8
"2024-10-24","com.psafe.msuite.pro_12mo_49.90",5,5
"2024-10-24","com.psafe.msuite.ads_free_12mo",3,2
"2024-10-24","com.psafe.msuite.ultra_trial_12mo_2.99",2,1
"2024-10-24","com.psafe.msuite.ultra_1mo",1,1
"2024-10-25","com.psafe.msuite.ultra_12mo_59.90",1129,708
"2024-10-25","com.psafe.msuite.ads_free_12mo_13.90",461,353
"2024-10-25","com.psafe.msuite.pro_lto_12mo_39.90",60,43
"2024-10-25","com.psafe.msuite.pro_3day_trial_12mo49.9",40,20
"2024-10-25","com.psafe.msuite.adsfree_lto_12mo",32,21
"2024-10-25","com.psafe.msuite.ultra_1mo_16.90",31,26
"2024-10-25","com.psafe.msuite.pro_1mo_3.90",23,12
"2024-10-25","com.psafe.msuite.ultra_12mo",9,3
"2024-10-25","com.psafe.msuite.pro_12mo_49.90",3,2
"2024-10-25","(not set)",2,1
"2024-10-25","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-26","com.psafe.msuite.ultra_12mo_59.90",1108,706
"2024-10-26","com.psafe.msuite.ads_free_12mo_13.90",470,338
"2024-10-26","com.psafe.msuite.pro_lto_12mo_39.90",79,50
"2024-10-26","com.psafe.msuite.pro_3day_trial_12mo49.9",42,24
"2024-10-26","com.psafe.msuite.adsfree_lto_12mo",40,27
"2024-10-26","com.psafe.msuite.ultra_1mo_16.90",29,23
"2024-10-26","com.psafe.msuite.pro_1mo_3.90",10,9
"2024-10-26","com.psafe.msuite.ultra_12mo",5,3
"2024-10-26","com.psafe.msuite.pro_12mo_49.90",2,2
"2024-10-26","com.psafe.msuite.ads_free_12mo",1,1
"2024-10-27","com.psafe.msuite.ultra_12mo_59.90",1265,795
"2024-10-27","com.psafe.msuite.ads_free_12mo_13.90",407,317
"2024-10-27","com.psafe.msuite.pro_3day_trial_12mo49.9",102,24
"2024-10-27","com.psafe.msuite.pro_lto_12mo_39.90",58,44
"2024-10-27","com.psafe.msuite.ultra_1mo_16.90",39,31
"2024-10-27","com.psafe.msuite.adsfree_lto_12mo",34,24
"2024-10-27","com.psafe.msuite.pro_1mo_3.90",20,8
"2024-10-27","com.psafe.msuite.ads_free_12mo",6,3
"2024-10-27","com.psafe.msuite.ultra_12mo",6,3
"2024-10-27","(not set)",2,2
"2024-10-27","com.psafe.msuite.pro_12mo_49.90",1,1
"2024-10-28","com.psafe.msuite.ultra_12mo_59.90",1365,826
"2024-10-28","com.psafe.msuite.ads_free_12mo_13.90",514,395
"2024-10-28","com.psafe.msuite.pro_lto_12mo_39.90",50,39
"2024-10-28","com.psafe.msuite.ultra_1mo_16.90",50,38
"2024-10-28","com.psafe.msuite.pro_3day_trial_12mo49.9",46,31
"2024-10-28","com.psafe.msuite.adsfree_lto_12mo",23,18
"2024-10-28","com.psafe.msuite.ads_free_12mo",10,5
"2024-10-28","com.psafe.msuite.pro_1mo_3.90",8,7
"2024-10-28","com.psafe.msuite.pro_12mo_49.90",6,4
"2024-10-28","com.psafe.msuite.ultra_12mo",6,4
"2024-10-28","(not set)",1,1
"2024-10-29","com.psafe.msuite.ultra_12mo_59.90",1247,780
"2024-10-29","com.psafe.msuite.ads_free_12mo_13.90",491,357
"2024-10-29","com.psafe.msuite.pro_lto_12mo_39.90",78,55
"2024-10-29","com.psafe.msuite.ultra_1mo_16.90",39,29
"2024-10-29","com.psafe.msuite.pro_3day_trial_12mo49.9",38,27
"2024-10-29","com.psafe.msuite.adsfree_lto_12mo",31,27
"2024-10-29","com.psafe.msuite.pro_1mo_3.90",17,11
"2024-10-29","com.psafe.msuite.pro_12mo_49.90",11,7
"2024-10-29","com.psafe.msuite.ads_free_12mo",7,3
"2024-10-29","com.psafe.msuite.ultra_12mo",7,5
"2024-10-29","(not set)",1,1
"2024-10-30","com.psafe.msuite.ultra_12mo_59.90",1335,822
"2024-10-30","com.psafe.msuite.ads_free_12mo_13.90",519,395
"2024-10-30","com.psafe.msuite.pro_lto_12mo_39.90",54,42
"2024-10-30","com.psafe.msuite.pro_3day_trial_12mo49.9",53,32
"2024-10-30","com.psafe.msuite.ultra_1mo_16.90",34,32
"2024-10-30","com.psafe.msuite.adsfree_lto_12mo",33,19
"2024-10-30","com.psafe.msuite.pro_12mo_49.90",9,6
"2024-10-30","com.psafe.msuite.pro_1mo_3.90",7,7
"2024-10-30","com.psafe.msuite.ultra_12mo",6,4
"2024-10-30","com.psafe.msuite.ads_free_12mo",3,2
"2024-10-31","com.psafe.msuite.ultra_12mo_59.90",1418,817
"2024-10-31","com.psafe.msuite.ads_free_12mo_13.90",547,369
"2024-10-31","com.psafe.msuite.pro_lto_12mo_39.90",72,46
"2024-10-31","com.psafe.msuite.ultra_1mo_16.90",57,32
"2024-10-31","com.psafe.msuite.adsfree_lto_12mo",46,32
"2024-10-31","com.psafe.msuite.pro_3day_trial_12mo49.9",45,23
"2024-10-31","com.psafe.msuite.ultra_12mo",14,10
"2024-10-31","com.psafe.msuite.ads_free_12mo",11,6
"2024-10-31","com.psafe.msuite.pro_1mo_3.90",9,8
"2024-10-31","com.psafe.msuite.pro_12mo_49.90",7,3
"2024-10-31","com.psafe.msuite.pro_1mo",1,1
"2024-10-31","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2024-10-31","com.psafe.msuite.ultra_1mo",1,1
"2024-11-01","com.psafe.msuite.ultra_12mo_59.90",1486,917
"2024-11-01","com.psafe.msuite.ads_free_12mo_13.90",484,374
"2024-11-01","com.psafe.msuite.pro_3day_trial_12mo49.9",54,42
"2024-11-01","com.psafe.msuite.pro_lto_12mo_39.90",49,35
"2024-11-01","com.psafe.msuite.ultra_1mo_16.90",46,37
"2024-11-01","com.psafe.msuite.adsfree_lto_12mo",45,36
"2024-11-01","com.psafe.msuite.pro_1mo_3.90",18,14
"2024-11-01","com.psafe.msuite.pro_12mo_49.90",12,8
"2024-11-01","com.psafe.msuite.ultra_12mo",8,5
"2024-11-01","com.psafe.msuite.ads_free_12mo",5,5
"2024-11-02","com.psafe.msuite.ultra_12mo_59.90",1717,1039
"2024-11-02","com.psafe.msuite.ads_free_12mo_13.90",552,409
"2024-11-02","com.psafe.msuite.ultra_1mo_16.90",72,46
"2024-11-02","com.psafe.msuite.pro_lto_12mo_39.90",70,49
"2024-11-02","com.psafe.msuite.pro_3day_trial_12mo49.9",54,38
"2024-11-02","com.psafe.msuite.adsfree_lto_12mo",52,31
"2024-11-02","com.psafe.msuite.ultra_12mo",14,8
"2024-11-02","com.psafe.msuite.pro_1mo_3.90",8,7
"2024-11-02","com.psafe.msuite.pro_12mo_49.90",4,4
"2024-11-02","com.psafe.msuite.ads_free_12mo",3,3
"2024-11-02","(not set)",1,1
"2024-11-03","com.psafe.msuite.ultra_12mo_59.90",1526,942
"2024-11-03","com.psafe.msuite.ads_free_12mo_13.90",608,418
"2024-11-03","com.psafe.msuite.ultra_1mo_16.90",53,44
"2024-11-03","com.psafe.msuite.adsfree_lto_12mo",50,29
"2024-11-03","com.psafe.msuite.pro_lto_12mo_39.90",43,37
"2024-11-03","com.psafe.msuite.pro_3day_trial_12mo49.9",39,29
"2024-11-03","com.psafe.msuite.ultra_12mo",8,6
"2024-11-03","com.psafe.msuite.pro_1mo_3.90",6,6
"2024-11-03","com.psafe.msuite.ads_free_12mo",4,3
"2024-11-03","com.psafe.msuite.pro_12mo_49.90",3,3
"2024-11-04","com.psafe.msuite.ultra_12mo_59.90",1507,900
"2024-11-04","com.psafe.msuite.ads_free_12mo_13.90",476,386
"2024-11-04","com.psafe.msuite.pro_lto_12mo_39.90",89,55
"2024-11-04","com.psafe.msuite.ultra_1mo_16.90",65,52
"2024-11-04","com.psafe.msuite.pro_3day_trial_12mo49.9",62,35
"2024-11-04","com.psafe.msuite.adsfree_lto_12mo",37,30
"2024-11-04","com.psafe.msuite.pro_1mo_3.90",17,12
"2024-11-04","com.psafe.msuite.ultra_12mo",10,6
"2024-11-04","com.psafe.msuite.pro_12mo_49.90",5,4
"2024-11-04","com.psafe.msuite.ads_free_12mo",2,2
"2024-11-04","com.psafe.msuite.pro_trial_12mo",1,1
"2024-11-05","com.psafe.msuite.ultra_12mo_59.90",1379,834
"2024-11-05","com.psafe.msuite.ads_free_12mo_13.90",505,392
"2024-11-05","com.psafe.msuite.pro_lto_12mo_39.90",163,110
"2024-11-05","com.psafe.msuite.ultra_1mo_16.90",77,40
"2024-11-05","com.psafe.msuite.pro_3day_trial_12mo49.9",57,33
"2024-11-05","com.psafe.msuite.adsfree_lto_12mo",28,21
"2024-11-05","com.psafe.msuite.pro_1mo_3.90",12,10
"2024-11-05","(not set)",6,5
"2024-11-05","com.psafe.msuite.ultra_12mo",5,5
"2024-11-05","com.psafe.msuite.pro_12mo_49.90",2,2
"2024-11-06","com.psafe.msuite.ultra_12mo_59.90",1502,890
"2024-11-06","com.psafe.msuite.ads_free_12mo_13.90",526,389
"2024-11-06","com.psafe.msuite.pro_lto_12mo_39.90",185,105
"2024-11-06","com.psafe.msuite.ultra_1mo_16.90",67,38
"2024-11-06","com.psafe.msuite.pro_3day_trial_12mo49.9",64,36
"2024-11-06","com.psafe.msuite.adsfree_lto_12mo",27,24
"2024-11-06","com.psafe.msuite.pro_1mo_3.90",18,8
"2024-11-06","com.psafe.msuite.ads_free_12mo",8,4
"2024-11-06","com.psafe.msuite.ultra_12mo",7,6
"2024-11-06","com.psafe.msuite.pro_12mo_49.90",3,3
"2024-11-06","(not set)",2,2
"2024-11-07","com.psafe.msuite.ultra_12mo_59.90",1218,783
"2024-11-07","com.psafe.msuite.ads_free_12mo_13.90",501,360
"2024-11-07","com.psafe.msuite.pro_lto_12mo_39.90",154,110
"2024-11-07","com.psafe.msuite.ultra_1mo_16.90",54,38
"2024-11-07","com.psafe.msuite.pro_3day_trial_12mo49.9",47,34
"2024-11-07","com.psafe.msuite.adsfree_lto_12mo",43,25
"2024-11-07","com.psafe.msuite.pro_1mo_3.90",18,11
"2024-11-07","com.psafe.msuite.ads_free_12mo",10,5
"2024-11-07","com.psafe.msuite.ultra_12mo",7,5
"2024-11-07","(not set)",5,5
"2024-11-07","com.psafe.msuite.pro_12mo_49.90",2,2
"2024-11-08","com.psafe.msuite.ultra_12mo_59.90",1275,824
"2024-11-08","com.psafe.msuite.ads_free_12mo_13.90",741,361
"2024-11-08","com.psafe.msuite.pro_lto_12mo_39.90",184,118
"2024-11-08","com.psafe.msuite.pro_3day_trial_12mo49.9",46,32
"2024-11-08","com.psafe.msuite.ultra_1mo_16.90",46,41
