Data,Tela,ContagemDeEventos,TotalDeUsuarios
"2025-08-23","adsfree_toggle_switch",5,2
"2025-08-23","trial_white_animation_all_features",1,1
"2025-08-24","(not set)",537,338
"2025-08-24","subscription_churn_alert",1,1
"2025-08-25","(not set)",530,319
"2025-08-25","plans_offer_annual_highlighted",3,1
"2025-08-25","trial_white_animation_all_features",1,1
"2025-08-26","(not set)",821,440
"2025-08-26","plans_offer_annual_highlighted",1,1
"2025-08-27","(not set)",670,440
"2025-08-27","trial_white_animation_all_features",1,1
"2025-08-28","(not set)",1061,661
"2025-08-28","adsfree_toggle_switch",3,2
"2025-08-28","adsfree",1,1
"2025-08-28","plans_offer_annual_highlighted",1,1
"2025-08-28","trial_white_animation_all_features",1,1
"2025-08-29","(not set)",754,507
"2025-08-29","plans_offer_annual_highlighted",4,1
"2025-08-29","trial_white_animation_all_features",2,2
"2025-08-29","adsfree_toggle_switch",1,1
"2025-08-30","(not set)",595,405
"2025-08-30","adsfree_toggle_switch",36,1
"2025-08-30","trial_white_animation_all_features",1,1
"2025-08-31","(not set)",629,406
"2025-08-31","adsfree_toggle_switch",8,2
"2025-09-01","(not set)",601,391
"2025-09-01","adsfree_toggle_switch",1,1
"2025-09-01","trial_white_animation_all_features",1,1
"2025-09-02","(not set)",603,422
"2025-09-02","trial_white_animation_all_features",2,1
"2025-09-02","adsfree_toggle_switch",1,1
"2025-09-02","plans_offer_annual_highlighted",1,1
"2025-09-03","(not set)",642,400
"2025-09-03","trial_white_animation_all_features",2,2
"2025-09-03","adsfree_toggle_switch",1,1
"2025-09-04","(not set)",568,383
"2025-09-04","adsfree",1,1
"2025-09-04","trial_white_animation_all_features",1,1
"2025-09-05","(not set)",615,375
"2025-09-05","adsfree_toggle_switch",3,3
"2025-09-06","(not set)",622,415
"2025-09-07","(not set)",602,375
"2025-09-07","adsfree_toggle_switch",2,1
"2025-09-07","adsfree",1,1
"2025-09-08","(not set)",601,412
"2025-09-08","trial_white_animation_all_features",2,1
"2025-09-09","(not set)",565,378
"2025-09-09","adsfree_toggle_switch",1,1
"2025-09-10","(not set)",619,377
"2025-09-10","adsfree_toggle_switch",2,1
"2025-09-10","trial_white_animation_all_features",1,1
"2025-09-11","(not set)",555,357
"2025-09-11","adsfree_toggle_switch",3,2
"2025-09-12","(not set)",627,373
"2025-09-13","(not set)",620,399
"2025-09-13","plans_offer_annual_highlighted",3,1
"2025-09-13","trial_white_animation_all_features",3,1
"2025-09-14","(not set)",537,362
"2025-09-15","(not set)",585,384
"2025-09-15","pro_promotion_urgent",3,1
"2025-09-15","trial",1,1
"2025-09-16","(not set)",638,436
"2025-09-16","adsfree_toggle_switch",1,1
"2025-09-17","(not set)",544,359
"2025-09-17","bottom_timer_red",1,1
"2025-09-18","(not set)",554,351
"2025-09-18","adsfree_toggle_switch",3,1
"2025-09-18","adsfree",1,1
"2025-09-19","(not set)",660,396
"2025-09-19","adsfree_toggle_switch",6,3
"2025-09-20","(not set)",603,376
"2025-09-20","adsfree_toggle_switch",2,2
"2025-09-20","trial_white_animation_all_features",1,1
"2025-09-21","(not set)",621,411
"2025-09-21","adsfree_toggle_switch",1,1
"2025-09-22","(not set)",616,394
"2025-09-22","trial_white_animation_all_features",2,1
"2025-09-22","adsfree_toggle_switch",1,1
"2025-09-23","(not set)",584,384
"2025-09-23","adsfree_toggle_switch",1,1
"2025-09-23","plans_offer_annual_highlighted",1,1
"2025-09-23","trial_white_animation_all_features",1,1
"2025-09-24","(not set)",566,372
"2025-09-24","trial_white_animation_all_features",4,2
"2025-09-24","plans_offer_annual_highlighted",1,1
"2025-09-25","(not set)",627,406
"2025-09-25","adsfree_toggle_switch",2,2
"2025-09-26","(not set)",600,371
"2025-09-27","(not set)",502,323
"2025-09-27","adsfree",1,1
"2025-09-27","adsfree_toggle_switch",1,1
"2025-09-27","plans_offer_annual_highlighted",1,1
"2025-09-27","trial_white_animation_all_features",1,1
"2025-09-28","(not set)",524,339
"2025-09-28","adsfree_toggle_switch",2,2
"2025-09-28","trial_white_animation_all_features",1,1
"2025-09-29","(not set)",543,341
"2025-09-29","plans_offer_annual_highlighted",1,1
"2025-09-29","trial_white_animation_all_features",1,1
"2025-09-30","(not set)",568,379
"2025-09-30","trial_white_animation_all_features",2,2
"2025-09-30","adsfree",1,1
"2025-09-30","plans_offer_annual_highlighted",1,1
"2025-10-01","(not set)",521,336
"2025-10-01","trial_white_animation_all_features",1,1
"2025-10-02","(not set)",581,353
"2025-10-02","plans_offer_annual_highlighted",4,2
"2025-10-02","adsfree_toggle_switch",2,1
"2025-10-03","(not set)",662,313
"2025-10-03","adsfree_toggle_switch",4,2
"2025-10-03","trial_white_animation_all_features",1,1
"2025-10-04","(not set)",546,283
"2025-10-04","adsfree_toggle_switch",1,1
"2025-10-05","(not set)",440,303
"2025-10-06","(not set)",444,269
"2025-10-06","adsfree_toggle_switch",1,1
"2025-10-06","plans_offer_annual_highlighted",1,1
"2025-10-07","(not set)",491,301
"2025-10-07","adsfree_toggle_switch",4,1
"2025-10-07","plans_offer_annual_highlighted",2,1
"2025-10-07","trial_white_animation_all_features",2,1
"2025-10-08","(not set)",527,276
"2025-10-08","adsfree_toggle_switch",1,1
"2025-10-09","(not set)",514,256
"2025-10-09","trial_white_animation_all_features",3,1
"2025-10-10","(not set)",431,253
"2025-10-10","adsfree",1,1
"2025-10-10","trial_white_animation_all_features",1,1
"2025-10-11","(not set)",474,245
"2025-10-11","adsfree_toggle_switch",1,1
"2025-10-11","plans_offer_annual_highlighted",1,1
"2025-10-12","(not set)",411,250
"2025-10-12","adsfree_toggle_switch",5,2
"2025-10-13","(not set)",504,276
"2025-10-14","(not set)",452,303
"2025-10-14","adsfree_toggle_switch",2,2
"2025-10-14","trial_white_animation_all_features",1,1
"2025-10-15","(not set)",548,330
"2025-10-16","(not set)",425,281
"2025-10-17","(not set)",356,234
"2025-10-17","adsfree_toggle_switch",5,2
"2025-10-17","plans_offer_annual_highlighted",2,1
"2025-10-18","(not set)",442,267
"2025-10-19","(not set)",415,258
"2025-10-19","adsfree_toggle_switch",2,1
"2025-10-20","(not set)",472,272
"2025-10-20","adsfree",1,1
"2025-10-21","(not set)",556,269
"2025-10-21","plans_offer_annual_highlighted",2,1
"2025-10-21","trial_white_animation_all_features",2,2
"2025-10-22","(not set)",397,247
"2025-10-22","trial_white_animation_all_features",1,1
"2025-10-23","(not set)",437,299
"2025-10-24","(not set)",444,264
"2025-10-24","adsfree_toggle_switch",4,1
"2025-10-25","(not set)",408,242
"2025-10-25","trial_white_animation_all_features",6,2
"2025-10-25","adsfree_toggle_switch",1,1
"2025-10-26","(not set)",433,262
"2025-10-26","trial_white_animation_all_features",1,1
"2025-10-27","(not set)",506,278
"2025-10-27","adsfree_toggle_switch",2,1
"2025-10-28","(not set)",379,261
"2025-10-28","adsfree_toggle_switch",6,5
"2025-10-28","plans_offer_annual_highlighted",4,3
"2025-10-28","adsfree",1,1
"2025-10-28","breachreport_monitoring_ultra",1,1
"2025-10-28","trial_white_animation_all_features",1,1
"2025-10-29","(not set)",405,275
"2025-10-29","adsfree_toggle_switch",1,1
"2025-10-29","plans_offer_annual_highlighted",1,1
"2025-10-30","(not set)",411,276
"2025-10-30","plans_offer_annual_highlighted",2,1
"2025-10-31","(not set)",427,253
"2025-10-31","plans_offer_annual_highlighted",4,2
"2025-10-31","adsfree_toggle_switch",1,1
"2025-11-01","(not set)",459,297
"2025-11-02","(not set)",444,262
"2025-11-02","trial_white_animation_all_features",5,1
"2025-11-02","adsfree_toggle_switch",1,1
"2025-11-03","(not set)",429,300
"2025-11-03","plans_offer_annual_highlighted",1,1
"2025-11-04","(not set)",574,329
"2025-11-05","(not set)",495,297
"2025-11-05","trial_white_animation_all_features",5,2
"2025-11-05","plans_offer_annual_highlighted",2,2
"2025-11-06","(not set)",568,312
"2025-11-06","trial_white_animation_all_features",1,1
"2025-11-07","(not set)",476,290
"2025-11-08","(not set)",551,305
"2025-11-09","(not set)",409,252
"2025-11-10","(not set)",465,284
"2025-11-11","(not set)",511,301
"2025-11-11","bottom_timer_red",22,1
"2025-11-12","(not set)",442,292
"2025-11-13","(not set)",478,303
"2025-11-13","adsfree_toggle_switch",1,1
"2025-11-14","(not set)",406,252
"2025-11-15","(not set)",483,258
"2025-11-16","(not set)",412,257
"2025-11-17","(not set)",457,304
"2025-11-18","(not set)",533,306
"2025-11-19","(not set)",530,285
"2025-11-20","(not set)",388,250
"2025-11-20","subscription_churn_alert",4,1
"2025-11-20","breachreport_monitoring_ultra",1,1
"2025-11-21","(not set)",422,276
"2025-11-22","(not set)",357,242
"2025-11-23","(not set)",443,284
"2025-11-24","(not set)",453,259
"2025-11-25","(not set)",468,290
"2025-11-26","(not set)",458,255
"2025-11-26","adsfree_toggle_switch",1,1
"2025-11-27","(not set)",472,285
"2025-11-28","(not set)",450,285
"2025-11-29","(not set)",371,245
"2025-11-30","(not set)",464,288
"2025-12-01","(not set)",442,299
"2025-12-02","(not set)",706,312
"2025-12-03","(not set)",622,282
"2025-12-04","(not set)",502,323
"2025-12-04","adsfree_toggle_switch",1,1
"2025-12-05","(not set)",554,315
"2025-12-06","(not set)",525,299
"2025-12-07","(not set)",402,270
"2025-12-08","(not set)",414,273
"2025-12-09","(not set)",429,272
"2025-12-10","(not set)",557,296
"2025-12-11","(not set)",430,261
"2025-12-11","pro_promotion_urgent",1,1
"2025-12-12","(not set)",434,285
"2025-12-13","(not set)",418,269
"2025-12-14","(not set)",403,262
"2025-12-15","(not set)",2319,266
"2025-12-15","trial_white_animation_all_features",1,1
"2025-12-16","(not set)",474,296
"2025-12-17","(not set)",443,292
"2025-12-17","adsfree_toggle_switch",2,1
"2025-12-18","(not set)",550,300
"2025-12-18","adsfree_toggle_switch",1,1
"2025-12-19","(not set)",459,303
"2025-12-20","(not set)",464,288
"2025-12-21","(not set)",515,307
"2025-12-22","(not set)",532,300
"2025-12-23","(not set)",409,266
"2025-12-24","(not set)",360,248
"2025-12-25","(not set)",712,300
"2025-12-26","(not set)",683,394
"2025-12-27","(not set)",732,415
"2025-12-27","plans_offer_annual_highlighted",1,1
"2025-12-28","(not set)",626,358
"2025-12-29","(not set)",545,367
"2025-12-30","(not set)",556,364
"2025-12-31","(not set)",521,327
"2026-01-01","(not set)",503,307
"2026-01-01","adsfree_toggle_switch",1,1
"2026-01-02","(not set)",583,360
"2026-01-03","(not set)",536,334
"2026-01-04","(not set)",596,381
"2026-01-04","trial_white_animation_all_features",3,1
"2026-01-04","adsfree_toggle_switch",2,1
"2026-01-05","(not set)",599,372
"2026-01-06","(not set)",516,327
"2026-01-07","(not set)",604,356
"2026-01-08","(not set)",627,377
"2026-01-09","(not set)",632,392
"2026-01-10","(not set)",670,423
"2026-01-11","(not set)",621,387
"2026-01-12","(not set)",608,374
"2026-01-13","(not set)",704,446
"2026-01-14","(not set)",602,405
"2026-01-15","(not set)",620,404
"2026-01-16","(not set)",512,324
"2026-01-16","plans_manage",2,1
"2026-01-17","(not set)",548,338
"2026-01-18","(not set)",538,326
